ダウンロードした時刻：2021/01/10 19:37:39

,,,長野,長野,長野
1936,1,22,-5.3,8,1
1936,1,23,-4.5,8,1
1936,1,24,-5.1,8,1
1936,1,25,-3.3,8,1
1936,1,26,-0.4,8,1
1936,1,27,-4.3,8,1
1936,1,28,-6.8,8,1
1936,1,29,-2.7,8,1
1936,1,30,-5.7,8,1
1936,1,31,-7.5,8,1
1936,2,1,-5.7,8,1
1936,2,2,-6.1,8,1
1936,2,3,-9.4,8,1
1936,2,4,-7.8,8,1
1936,2,5,-2.5,8,1
1936,2,6,-4.1,8,1
1936,2,7,-6.4,8,1
1936,2,8,-2.4,8,1
1936,2,9,0.5,8,1
1936,2,10,-1.7,8,1
1936,2,11,-4.0,8,1
1936,2,12,-3.7,8,1
1936,2,13,-4.0,8,1
1936,2,14,-3.7,8,1
1936,2,15,-2.2,8,1
1936,2,16,-3.9,8,1
1936,2,17,1.5,8,1
1936,2,18,0.8,8,1
1936,2,19,-2.6,8,1
1936,2,20,-3.7,8,1
1936,2,21,-5.3,8,1
1936,2,22,-3.4,8,1
1936,2,23,-2.9,8,1
1936,2,24,-1.5,8,1
1936,2,25,-3.1,8,1
1936,2,26,-5.2,8,1
1936,2,27,-3.1,8,1
1936,2,28,-0.7,8,1
1936,2,29,-4.0,8,1
1936,3,1,-6.8,8,1
1936,3,2,-4.0,8,1
1936,3,3,-3.2,8,1
1936,3,4,-3.9,8,1
1936,3,5,-5.1,8,1
1936,3,6,-5.5,8,1
1936,3,7,-4.7,8,1
1936,3,8,-2.2,8,1
1936,3,9,-1.4,8,1
1936,3,10,-2.4,8,1
1936,3,11,-2.9,8,1
1936,3,12,1.6,8,1
1936,3,13,8.6,8,1
1936,3,14,4.2,8,1
1936,3,15,1.9,8,1
1936,3,16,0.6,8,1
1936,3,17,5.1,8,1
1936,3,18,2.5,8,1
1936,3,19,-1.6,8,1
1936,3,20,0.6,8,1
1936,3,21,2.2,8,1
1936,3,22,3.8,8,1
1936,3,23,3.5,8,1
1936,3,24,4.8,8,1
1936,3,25,0.9,8,1
1936,3,26,-0.1,8,1
1936,3,27,4.0,8,1
1936,3,28,6.4,8,1
1936,3,29,4.7,8,1
1936,3,30,-1.1,8,1
1936,3,31,1.2,8,1
1936,4,1,2.0,8,1
1936,4,2,5.6,8,1
1936,4,3,6.9,8,1
1936,4,4,2.3,8,1
1936,4,5,6.2,8,1
1936,4,6,8.2,8,1
1936,4,7,11.6,8,1
1936,4,8,9.7,8,1
1936,4,9,9.1,8,1
1936,4,10,3.5,8,1
1936,4,11,3.0,8,1
1936,4,12,5.2,8,1
1936,4,13,4.5,8,1
1936,4,14,5.0,8,1
1936,4,15,7.2,8,1
1936,4,16,6.8,8,1
1936,4,17,6.9,8,1
1936,4,18,11.1,8,1
1936,4,19,11.7,8,1
1936,4,20,10.3,8,1
1936,4,21,11.8,8,1
1936,4,22,15.4,8,1
1936,4,23,8.8,8,1
1936,4,24,11.9,8,1
1936,4,25,12.0,8,1
1936,4,26,10.2,8,1
1936,4,27,11.2,8,1
1936,4,28,10.8,8,1
1936,4,29,11.5,8,1
1936,4,30,9.6,8,1
1936,5,1,9.0,8,1
1936,5,2,11.1,8,1
1936,5,3,14.8,8,1
1936,5,4,15.8,8,1
1936,5,5,14.9,8,1
1936,5,6,11.3,8,1
1936,5,7,11.0,8,1
1936,5,8,11.4,8,1
1936,5,9,12.0,8,1
1936,5,10,14.0,8,1
1936,5,11,16.7,8,1
1936,5,12,18.1,8,1
1936,5,13,18.3,8,1
1936,5,14,19.7,8,1
1936,5,15,17.4,8,1
1936,5,16,15.9,8,1
1936,5,17,14.3,8,1
1936,5,18,15.0,8,1
1936,5,19,14.6,8,1
1936,5,20,14.5,8,1
1936,5,21,15.1,8,1
1936,5,22,16.4,8,1
1936,5,23,17.4,8,1
1936,5,24,11.7,8,1
1936,5,25,13.9,8,1
1936,5,26,14.8,8,1
1936,5,27,12.3,8,1
1936,5,28,13.2,8,1
1936,5,29,15.7,8,1
1936,5,30,13.4,8,1
1936,5,31,10.8,8,1
1936,6,1,15.7,8,1
1936,6,2,19.1,8,1
1936,6,3,18.1,8,1
1936,6,4,19.3,8,1
1936,6,5,18.6,8,1
1936,6,6,15.2,8,1
1936,6,7,12.9,8,1
1936,6,8,15.6,8,1
1936,6,9,17.0,8,1
1936,6,10,17.8,8,1
1936,6,11,18.7,8,1
1936,6,12,19.3,8,1
1936,6,13,21.4,8,1
1936,6,14,22.8,8,1
1936,6,15,22.2,8,1
1936,6,16,22.4,8,1
1936,6,17,24.5,8,1
1936,6,18,23.2,8,1
1936,6,19,24.0,8,1
1936,6,20,24.8,8,1
1936,6,21,25.3,8,1
1936,6,22,25.7,8,1
1936,6,23,22.0,8,1
1936,6,24,20.9,8,1
1936,6,25,23.5,8,1
1936,6,26,22.4,8,1
1936,6,27,22.3,8,1
1936,6,28,19.7,8,1
1936,6,29,19.2,8,1
1936,6,30,18.6,8,1
1936,7,1,18.8,8,1
1936,7,2,17.4,8,1
1936,7,3,20.3,8,1
1936,7,4,18.4,8,1
1936,7,5,18.5,8,1
1936,7,6,16.8,8,1
1936,7,7,20.7,8,1
1936,7,8,23.0,8,1
1936,7,9,19.8,8,1
1936,7,10,19.5,8,1
1936,7,11,18.8,8,1
1936,7,12,20.2,8,1
1936,7,13,19.6,8,1
1936,7,14,22.3,8,1
1936,7,15,25.3,8,1
1936,7,16,28.0,8,1
1936,7,17,25.9,8,1
1936,7,18,25.6,8,1
1936,7,19,24.8,8,1
1936,7,20,24.2,8,1
1936,7,21,25.0,8,1
1936,7,22,26.5,8,1
1936,7,23,27.6,8,1
1936,7,24,26.3,8,1
1936,7,25,26.4,8,1
1936,7,26,26.8,8,1
1936,7,27,26.5,8,1
1936,7,28,25.9,8,1
1936,7,29,26.1,8,1
1936,7,30,25.4,8,1
1936,7,31,25.8,8,1
1936,8,1,25.8,8,1
1936,8,2,24.1,8,1
1936,8,3,23.2,8,1
1936,8,4,23.4,8,1
1936,8,5,26.0,8,1
1936,8,6,25.7,8,1
1936,8,7,23.8,8,1
1936,8,8,23.6,8,1
1936,8,9,23.8,8,1
1936,8,10,25.3,8,1
1936,8,11,24.3,8,1
1936,8,12,26.2,8,1
1936,8,13,25.7,8,1
1936,8,14,24.3,8,1
1936,8,15,27.4,8,1
1936,8,16,24.3,8,1
1936,8,17,20.8,8,1
1936,8,18,19.9,8,1
1936,8,19,22.3,8,1
1936,8,20,25.5,8,1
1936,8,21,24.7,8,1
1936,8,22,23.7,8,1
1936,8,23,23.8,8,1
1936,8,24,24.5,8,1
1936,8,25,23.0,8,1
1936,8,26,25.6,8,1
1936,8,27,25.8,8,1
1936,8,28,27.6,8,1
1936,8,29,26.4,8,1
1936,8,30,26.2,8,1
1936,8,31,24.7,8,1
1936,9,1,24.4,8,1
1936,9,2,23.5,8,1
1936,9,3,23.9,8,1
1936,9,4,22.2,8,1
1936,9,5,24.0,8,1
1936,9,6,25.3,8,1
1936,9,7,24.8,8,1
1936,9,8,25.2,8,1
1936,9,9,26.9,8,1
1936,9,10,26.5,8,1
1936,9,11,23.0,8,1
1936,9,12,23.4,8,1
1936,9,13,24.9,8,1
1936,9,14,21.6,8,1
1936,9,15,22.8,8,1
1936,9,16,17.8,8,1
1936,9,17,18.6,8,1
1936,9,18,19.1,8,1
1936,9,19,19.2,8,1
1936,9,20,18.6,8,1
1936,9,21,17.1,8,1
1936,9,22,20.3,8,1
1936,9,23,18.6,8,1
1936,9,24,16.5,8,1
1936,9,25,17.9,8,1
1936,9,26,17.2,8,1
1936,9,27,20.5,8,1
1936,9,28,20.4,8,1
1936,9,29,18.7,8,1
1936,9,30,16.7,8,1
1936,10,1,15.9,8,1
1936,10,2,15.9,8,1
1936,10,3,15.0,8,1
1936,10,4,12.9,8,1
1936,10,5,12.5,8,1
1936,10,6,14.4,8,1
1936,10,7,13.5,8,1
1936,10,8,11.8,8,1
1936,10,9,11.8,8,1
1936,10,10,13.8,8,1
1936,10,11,14.4,8,1
1936,10,12,13.8,8,1
1936,10,13,14.4,8,1
1936,10,14,13.0,8,1
1936,10,15,11.6,8,1
1936,10,16,13.4,8,1
1936,10,17,16.9,8,1
1936,10,18,12.5,8,1
1936,10,19,10.8,8,1
1936,10,20,10.6,8,1
1936,10,21,10.4,8,1
1936,10,22,8.7,8,1
1936,10,23,7.1,8,1
1936,10,24,7.2,8,1
1936,10,25,12.4,8,1
1936,10,26,11.5,8,1
1936,10,27,10.2,8,1
1936,10,28,9.2,8,1
1936,10,29,11.1,8,1
1936,10,30,13.7,8,1
1936,10,31,13.3,8,1
1936,11,1,9.1,8,1
1936,11,2,5.2,8,1
1936,11,3,5.1,8,1
1936,11,4,12.4,8,1
1936,11,5,8.9,8,1
1936,11,6,7.5,8,1
1936,11,7,10.0,8,1
1936,11,8,9.4,8,1
1936,11,9,6.0,8,1
1936,11,10,5.8,8,1
1936,11,11,11.2,8,1
1936,11,12,8.3,8,1
1936,11,13,5.9,8,1
1936,11,14,6.3,8,1
1936,11,15,8.5,8,1
1936,11,16,9.4,8,1
1936,11,17,7.7,8,1
1936,11,18,7.3,8,1
1936,11,19,7.5,8,1
1936,11,20,4.0,8,1
1936,11,21,6.4,8,1
1936,11,22,6.4,8,1
1936,11,23,3.2,8,1
1936,11,24,2.2,8,1
1936,11,25,2.8,8,1
1936,11,26,2.5,8,1
1936,11,27,10.5,8,1
1936,11,28,7.8,8,1
1936,11,29,4.1,8,1
1936,11,30,4.9,8,1
1936,12,1,8.2,8,1
1936,12,2,5.9,8,1
1936,12,3,2.2,8,1
1936,12,4,2.8,8,1
1936,12,5,1.4,8,1
1936,12,6,1.0,8,1
1936,12,7,-0.5,8,1
1936,12,8,0.9,8,1
1936,12,9,-0.3,8,1
1936,12,10,-1.0,8,1
1936,12,11,1.5,8,1
1936,12,12,6.8,8,1
1936,12,13,5.0,8,1
1936,12,14,1.7,8,1
1936,12,15,0.3,8,1
1936,12,16,2.3,8,1
1936,12,17,7.9,8,1
1936,12,18,14.6,8,1
1936,12,19,5.2,8,1
1936,12,20,1.0,8,1
1936,12,21,0.0,8,1
1936,12,22,0.2,8,1
1936,12,23,-1.4,8,1
1936,12,24,-0.2,8,1
1936,12,25,0.9,8,1
1936,12,26,-1.9,8,1
1936,12,27,-0.4,8,1
1936,12,28,0.9,8,1
1936,12,29,0.1,8,1
1936,12,30,-0.1,8,1
1936,12,31,1.2,8,1
1937,1,1,3.5,8,1
1937,1,2,0.0,8,1
1937,1,3,-0.2,8,1
1937,1,4,0.5,8,1
1937,1,5,4.8,8,1
1937,1,6,4.0,8,1
1937,1,7,0.3,8,1
1937,1,8,-0.7,8,1
1937,1,9,-0.9,8,1
1937,1,10,-0.7,8,1
1937,1,11,-2.7,8,1
1937,1,12,-3.9,8,1
1937,1,13,-4.3,8,1
1937,1,14,-2.9,8,1
1937,1,15,-0.1,8,1
1937,1,16,0.2,8,1
1937,1,17,1.4,8,1
1937,1,18,3.2,8,1
1937,1,19,2.1,8,1
1937,1,20,2.2,8,1
1937,1,21,0.3,8,1
1937,1,22,0.3,8,1
1937,1,23,-0.4,8,1
1937,1,24,-0.8,8,1
1937,1,25,-1.0,8,1
1937,1,26,-2.9,8,1
1937,1,27,-2.4,8,1
1937,1,28,-2.6,8,1
1937,1,29,2.3,8,1
1937,1,30,0.6,8,1
1937,1,31,-1.2,8,1
1937,2,1,-1.5,8,1
1937,2,2,-0.3,8,1
1937,2,3,-0.2,8,1
1937,2,4,-0.7,8,1
1937,2,5,2.2,8,1
1937,2,6,3.0,8,1
1937,2,7,0.9,8,1
1937,2,8,-0.6,8,1
1937,2,9,-0.6,8,1
1937,2,10,2.0,8,1
1937,2,11,4.0,8,1
1937,2,12,2.8,8,1
1937,2,13,2.6,8,1
1937,2,14,1.0,8,1
1937,2,15,-1.6,8,1
1937,2,16,-1.6,8,1
1937,2,17,-1.6,8,1
1937,2,18,-1.1,8,1
1937,2,19,0.1,8,1
1937,2,20,2.4,8,1
1937,2,21,0.0,8,1
1937,2,22,2.5,8,1
1937,2,23,10.5,8,1
1937,2,24,4.5,8,1
1937,2,25,4.0,8,1
1937,2,26,5.0,8,1
1937,2,27,4.1,8,1
1937,2,28,0.8,8,1
1937,3,1,4.6,8,1
1937,3,2,9.8,8,1
1937,3,3,10.7,8,1
1937,3,4,9.2,8,1
1937,3,5,2.3,8,1
1937,3,6,5.3,8,1
1937,3,7,4.6,8,1
1937,3,8,-0.1,8,1
1937,3,9,-0.7,8,1
1937,3,10,1.7,8,1
1937,3,11,1.3,8,1
1937,3,12,-1.5,8,1
1937,3,13,0.5,8,1
1937,3,14,4.1,8,1
1937,3,15,6.3,8,1
1937,3,16,4.1,8,1
1937,3,17,1.2,8,1
1937,3,18,-1.8,8,1
1937,3,19,-1.5,8,1
1937,3,20,1.3,8,1
1937,3,21,2.9,8,1
1937,3,22,4.7,8,1
1937,3,23,6.7,8,1
1937,3,24,9.9,8,1
1937,3,25,3.9,8,1
1937,3,26,-1.0,8,1
1937,3,27,0.4,8,1
1937,3,28,2.6,8,1
1937,3,29,1.9,8,1
1937,3,30,0.3,8,1
1937,3,31,1.6,8,1
1937,4,1,3.8,8,1
1937,4,2,3.9,8,1
1937,4,3,2.6,8,1
1937,4,4,2.7,8,1
1937,4,5,4.0,8,1
1937,4,6,5.3,8,1
1937,4,7,9.2,8,1
1937,4,8,6.2,8,1
1937,4,9,2.8,8,1
1937,4,10,4.0,8,1
1937,4,11,9.8,8,1
1937,4,12,6.2,8,1
1937,4,13,11.6,8,1
1937,4,14,18.1,8,1
1937,4,15,12.4,8,1
1937,4,16,12.1,8,1
1937,4,17,11.5,8,1
1937,4,18,7.3,8,1
1937,4,19,11.1,8,1
1937,4,20,17.4,8,1
1937,4,21,18.5,8,1
1937,4,22,9.0,8,1
1937,4,23,8.0,8,1
1937,4,24,12.7,8,1
1937,4,25,12.7,8,1
1937,4,26,15.1,8,1
1937,4,27,10.0,8,1
1937,4,28,8.4,8,1
1937,4,29,11.1,8,1
1937,4,30,14.9,8,1
1937,5,1,16.0,8,1
1937,5,2,12.1,8,1
1937,5,3,10.0,8,1
1937,5,4,12.4,8,1
1937,5,5,18.8,8,1
1937,5,6,11.6,8,1
1937,5,7,8.9,8,1
1937,5,8,7.8,8,1
1937,5,9,11.7,8,1
1937,5,10,12.2,8,1
1937,5,11,16.1,8,1
1937,5,12,16.0,8,1
1937,5,13,17.7,8,1
1937,5,14,16.9,8,1
1937,5,15,17.5,8,1
1937,5,16,12.3,8,1
1937,5,17,14.8,8,1
1937,5,18,17.0,8,1
1937,5,19,16.4,8,1
1937,5,20,20.1,8,1
1937,5,21,15.5,8,1
1937,5,22,11.2,8,1
1937,5,23,12.3,8,1
1937,5,24,14.1,8,1
1937,5,25,15.9,8,1
1937,5,26,15.0,8,1
1937,5,27,13.7,8,1
1937,5,28,15.5,8,1
1937,5,29,14.0,8,1
1937,5,30,15.3,8,1
1937,5,31,16.7,8,1
1937,6,1,16.8,8,1
1937,6,2,16.0,8,1
1937,6,3,17.3,8,1
1937,6,4,18.3,8,1
1937,6,5,18.7,8,1
1937,6,6,17.1,8,1
1937,6,7,18.3,8,1
1937,6,8,17.0,8,1
1937,6,9,13.8,8,1
1937,6,10,14.6,8,1
1937,6,11,13.6,8,1
1937,6,12,12.8,8,1
1937,6,13,17.6,8,1
1937,6,14,18.6,8,1
1937,6,15,18.7,8,1
1937,6,16,16.6,8,1
1937,6,17,16.2,8,1
1937,6,18,16.3,8,1
1937,6,19,19.3,8,1
1937,6,20,21.7,8,1
1937,6,21,22.3,8,1
1937,6,22,21.6,8,1
1937,6,23,19.0,8,1
1937,6,24,20.3,8,1
1937,6,25,21.1,8,1
1937,6,26,21.9,8,1
1937,6,27,20.4,8,1
1937,6,28,21.5,8,1
1937,6,29,21.7,8,1
1937,6,30,20.9,8,1
1937,7,1,21.1,8,1
1937,7,2,20.7,8,1
1937,7,3,21.8,8,1
1937,7,4,23.8,8,1
1937,7,5,25.7,8,1
1937,7,6,24.4,8,1
1937,7,7,24.3,8,1
1937,7,8,25.9,8,1
1937,7,9,23.2,8,1
1937,7,10,24.1,8,1
1937,7,11,25.0,8,1
1937,7,12,24.9,8,1
1937,7,13,25.3,8,1
1937,7,14,23.7,8,1
1937,7,15,21.9,8,1
1937,7,16,20.8,8,1
1937,7,17,24.2,8,1
1937,7,18,25.3,8,1
1937,7,19,25.8,8,1
1937,7,20,24.2,8,1
1937,7,21,23.8,8,1
1937,7,22,24.9,8,1
1937,7,23,26.3,8,1
1937,7,24,25.5,8,1
1937,7,25,27.1,8,1
1937,7,26,25.7,8,1
1937,7,27,27.5,8,1
1937,7,28,25.9,8,1
1937,7,29,24.1,8,1
1937,7,30,24.7,8,1
1937,7,31,25.8,8,1
1937,8,1,25.1,8,1
1937,8,2,25.4,8,1
1937,8,3,25.9,8,1
1937,8,4,26.5,8,1
1937,8,5,25.6,8,1
1937,8,6,25.3,8,1
1937,8,7,21.2,8,1
1937,8,8,21.4,8,1
1937,8,9,22.5,8,1
1937,8,10,24.9,8,1
1937,8,11,25.0,8,1
1937,8,12,25.6,8,1
1937,8,13,24.9,8,1
1937,8,14,24.8,8,1
1937,8,15,25.2,8,1
1937,8,16,26.3,8,1
1937,8,17,26.4,8,1
1937,8,18,25.7,8,1
1937,8,19,26.6,8,1
1937,8,20,26.5,8,1
1937,8,21,25.4,8,1
1937,8,22,26.3,8,1
1937,8,23,24.0,8,1
1937,8,24,25.7,8,1
1937,8,25,25.6,8,1
1937,8,26,26.0,8,1
1937,8,27,26.1,8,1
1937,8,28,27.0,8,1
1937,8,29,25.9,8,1
1937,8,30,25.1,8,1
1937,8,31,22.7,8,1
1937,9,1,21.5,8,1
1937,9,2,22.2,8,1
1937,9,3,21.5,8,1
1937,9,4,22.0,8,1
1937,9,5,23.2,8,1
1937,9,6,22.1,8,1
1937,9,7,24.6,8,1
1937,9,8,24.5,8,1
1937,9,9,19.8,8,1
1937,9,10,19.6,8,1
1937,9,11,23.2,8,1
1937,9,12,20.6,8,1
1937,9,13,17.1,8,1
1937,9,14,17.0,8,1
1937,9,15,18.5,8,1
1937,9,16,15.3,8,1
1937,9,17,17.2,8,1
1937,9,18,19.1,8,1
1937,9,19,20.2,8,1
1937,9,20,19.9,8,1
1937,9,21,18.0,8,1
1937,9,22,18.0,8,1
1937,9,23,18.4,8,1
1937,9,24,17.7,8,1
1937,9,25,17.9,8,1
1937,9,26,17.9,8,1
1937,9,27,16.6,8,1
1937,9,28,15.3,8,1
1937,9,29,16.4,8,1
1937,9,30,15.8,8,1
1937,10,1,15.2,8,1
1937,10,2,16.2,8,1
1937,10,3,15.7,8,1
1937,10,4,15.3,8,1
1937,10,5,15.1,8,1
1937,10,6,14.1,8,1
1937,10,7,10.4,8,1
1937,10,8,9.7,8,1
1937,10,9,14.4,8,1
1937,10,10,15.9,8,1
1937,10,11,15.6,8,1
1937,10,12,14.6,8,1
1937,10,13,15.9,8,1
1937,10,14,16.4,8,1
1937,10,15,12.1,8,1
1937,10,16,12.3,8,1
1937,10,17,12.0,8,1
1937,10,18,7.5,8,1
1937,10,19,8.3,8,1
1937,10,20,10.3,8,1
1937,10,21,11.0,8,1
1937,10,22,12.5,8,1
1937,10,23,13.3,8,1
1937,10,24,11.5,8,1
1937,10,25,11.8,8,1
1937,10,26,12.8,8,1
1937,10,27,11.7,8,1
1937,10,28,11.0,8,1
1937,10,29,12.9,8,1
1937,10,30,10.8,8,1
1937,10,31,12.0,8,1
1937,11,1,13.7,8,1
1937,11,2,14.8,8,1
1937,11,3,12.3,8,1
1937,11,4,13.6,8,1
1937,11,5,11.9,8,1
1937,11,6,12.2,8,1
1937,11,7,11.3,8,1
1937,11,8,7.3,8,1
1937,11,9,8.9,8,1
1937,11,10,9.5,8,1
1937,11,11,6.3,8,1
1937,11,12,7.6,8,1
1937,11,13,9.7,8,1
1937,11,14,10.9,8,1
1937,11,15,9.3,8,1
1937,11,16,6.4,8,1
1937,11,17,2.7,8,1
1937,11,18,5.8,8,1
1937,11,19,4.0,8,1
1937,11,20,1.9,8,1
1937,11,21,4.4,8,1
1937,11,22,5.0,8,1
1937,11,23,4.9,8,1
1937,11,24,6.8,8,1
1937,11,25,4.0,8,1
1937,11,26,3.7,8,1
1937,11,27,4.0,8,1
1937,11,28,2.8,8,1
1937,11,29,3.8,8,1
1937,11,30,2.5,8,1
1937,12,1,0.9,8,1
1937,12,2,1.5,8,1
1937,12,3,0.6,8,1
1937,12,4,-0.5,8,1
1937,12,5,-2.7,8,1
1937,12,6,-5.4,8,1
1937,12,7,-4.0,8,1
1937,12,8,-0.3,8,1
1937,12,9,-1.4,8,1
1937,12,10,-0.8,8,1
1937,12,11,2.0,8,1
1937,12,12,-1.1,8,1
1937,12,13,-1.9,8,1
1937,12,14,-1.5,8,1
1937,12,15,2.0,8,1
1937,12,16,0.9,8,1
1937,12,17,0.1,8,1
1937,12,18,6.7,8,1
1937,12,19,4.8,8,1
1937,12,20,0.9,8,1
1937,12,21,1.1,8,1
1937,12,22,-0.7,8,1
1937,12,23,0.3,8,1
1937,12,24,1.2,8,1
1937,12,25,1.2,8,1
1937,12,26,-0.7,8,1
1937,12,27,-3.0,8,1
1937,12,28,-1.5,8,1
1937,12,29,-0.5,8,1
1937,12,30,-0.8,8,1
1937,12,31,-2.5,8,1
1938,1,1,-1.2,8,1
1938,1,2,-1.3,8,1
1938,1,3,-4.3,8,1
1938,1,4,-5.7,8,1
1938,1,5,-5.7,8,1
1938,1,6,-6.4,8,1
1938,1,7,-2.7,8,1
1938,1,8,-3.5,8,1
1938,1,9,-6.7,8,1
1938,1,10,-5.4,8,1
1938,1,11,-6.6,8,1
1938,1,12,-4.4,8,1
1938,1,13,-6.0,8,1
1938,1,14,-7.8,8,1
1938,1,15,-5.2,8,1
1938,1,16,-1.9,8,1
1938,1,17,-3.5,8,1
1938,1,18,-1.6,8,1
1938,1,19,6.3,8,1
1938,1,20,3.8,8,1
1938,1,21,4.6,8,1
1938,1,22,0.2,8,1
1938,1,23,-2.1,8,1
1938,1,24,-2.7,8,1
1938,1,25,-1.4,8,1
1938,1,26,-1.3,8,1
1938,1,27,-4.3,8,1
1938,1,28,-2.7,8,1
1938,1,29,-1.6,8,1
1938,1,30,-0.2,8,1
1938,1,31,0.4,8,1
1938,2,1,-1.9,8,1
1938,2,2,-4.9,8,1
1938,2,3,-5.2,8,1
1938,2,4,-3.2,8,1
1938,2,5,-1.7,8,1
1938,2,6,0.8,8,1
1938,2,7,-1.7,8,1
1938,2,8,-2.0,8,1
1938,2,9,-2.7,8,1
1938,2,10,-5.0,8,1
1938,2,11,-4.9,8,1
1938,2,12,-2.2,8,1
1938,2,13,-3.0,8,1
1938,2,14,1.4,8,1
1938,2,15,2.3,8,1
1938,2,16,2.6,8,1
1938,2,17,2.1,8,1
1938,2,18,-3.4,8,1
1938,2,19,-3.5,8,1
1938,2,20,-2.9,8,1
1938,2,21,-2.9,8,1
1938,2,22,-3.1,8,1
1938,2,23,-2.4,8,1
1938,2,24,-2.1,8,1
1938,2,25,-3.0,8,1
1938,2,26,-3.6,8,1
1938,2,27,-2.2,8,1
1938,2,28,0.5,8,1
1938,3,1,3.2,8,1
1938,3,2,5.1,8,1
1938,3,3,8.0,8,1
1938,3,4,5.2,8,1
1938,3,5,8.8,8,1
1938,3,6,11.2,8,1
1938,3,7,2.8,8,1
1938,3,8,-1.8,8,1
1938,3,9,-0.7,8,1
1938,3,10,0.2,8,1
1938,3,11,3.0,8,1
1938,3,12,1.6,8,1
1938,3,13,0.0,8,1
1938,3,14,-0.1,8,1
1938,3,15,0.1,8,1
1938,3,16,0.8,8,1
1938,3,17,1.8,8,1
1938,3,18,3.2,8,1
1938,3,19,5.5,8,1
1938,3,20,7.0,8,1
1938,3,21,10.4,8,1
1938,3,22,13.5,8,1
1938,3,23,9.8,8,1
1938,3,24,8.6,8,1
1938,3,25,5.0,8,1
1938,3,26,7.8,8,1
1938,3,27,6.9,8,1
1938,3,28,8.6,8,1
1938,3,29,5.0,8,1
1938,3,30,4.8,8,1
1938,3,31,4.5,8,1
1938,4,1,5.7,8,1
1938,4,2,8.3,8,1
1938,4,3,9.8,8,1
1938,4,4,6.2,8,1
1938,4,5,6.5,8,1
1938,4,6,4.9,8,1
1938,4,7,7.6,8,1
1938,4,8,11.9,8,1
1938,4,9,3.5,8,1
1938,4,10,5.0,8,1
1938,4,11,5.8,8,1
1938,4,12,5.8,8,1
1938,4,13,5.4,8,1
1938,4,14,10.1,8,1
1938,4,15,7.8,8,1
1938,4,16,6.2,8,1
1938,4,17,10.2,8,1
1938,4,18,9.7,8,1
1938,4,19,11.8,8,1
1938,4,20,13.2,8,1
1938,4,21,14.4,8,1
1938,4,22,15.7,8,1
1938,4,23,14.7,8,1
1938,4,24,16.2,8,1
1938,4,25,7.9,8,1
1938,4,26,9.5,8,1
1938,4,27,11.6,8,1
1938,4,28,13.7,8,1
1938,4,29,10.5,8,1
1938,4,30,13.9,8,1
1938,5,1,16.7,8,1
1938,5,2,18.7,8,1
1938,5,3,16.6,8,1
1938,5,4,18.1,8,1
1938,5,5,19.0,8,1
1938,5,6,16.7,8,1
1938,5,7,14.4,8,1
1938,5,8,11.1,8,1
1938,5,9,10.8,8,1
1938,5,10,10.3,8,1
1938,5,11,12.7,8,1
1938,5,12,10.3,8,1
1938,5,13,9.6,8,1
1938,5,14,15.1,8,1
1938,5,15,19.6,8,1
1938,5,16,17.6,8,1
1938,5,17,18.9,8,1
1938,5,18,15.4,8,1
1938,5,19,16.8,8,1
1938,5,20,12.6,8,1
1938,5,21,10.6,8,1
1938,5,22,13.9,8,1
1938,5,23,14.6,8,1
1938,5,24,14.9,8,1
1938,5,25,15.5,8,1
1938,5,26,17.1,8,1
1938,5,27,19.4,8,1
1938,5,28,20.7,8,1
1938,5,29,22.2,8,1
1938,5,30,22.0,8,1
1938,5,31,21.7,8,1
1938,6,1,22.8,8,1
1938,6,2,17.6,8,1
1938,6,3,16.9,8,1
1938,6,4,17.9,8,1
1938,6,5,18.1,8,1
1938,6,6,21.2,8,1
1938,6,7,18.9,8,1
1938,6,8,19.3,8,1
1938,6,9,18.1,8,1
1938,6,10,19.1,8,1
1938,6,11,19.6,8,1
1938,6,12,18.9,8,1
1938,6,13,19.7,8,1
1938,6,14,17.6,8,1
1938,6,15,17.1,8,1
1938,6,16,17.7,8,1
1938,6,17,16.8,8,1
1938,6,18,17.7,8,1
1938,6,19,19.8,8,1
1938,6,20,17.7,8,1
1938,6,21,18.0,8,1
1938,6,22,19.2,8,1
1938,6,23,20.7,8,1
1938,6,24,20.5,8,1
1938,6,25,22.6,8,1
1938,6,26,21.5,8,1
1938,6,27,20.2,8,1
1938,6,28,20.5,8,1
1938,6,29,19.0,8,1
1938,6,30,21.0,8,1
1938,7,1,20.9,8,1
1938,7,2,19.1,8,1
1938,7,3,21.4,8,1
1938,7,4,23.4,8,1
1938,7,5,22.3,8,1
1938,7,6,22.5,8,1
1938,7,7,22.4,8,1
1938,7,8,20.4,8,1
1938,7,9,20.5,8,1
1938,7,10,23.8,8,1
1938,7,11,24.7,8,1
1938,7,12,23.4,8,1
1938,7,13,23.8,8,1
1938,7,14,23.2,8,1
1938,7,15,22.3,8,1
1938,7,16,24.5,8,1
1938,7,17,24.9,8,1
1938,7,18,25.3,8,1
1938,7,19,26.3,8,1
1938,7,20,25.8,8,1
1938,7,21,25.1,8,1
1938,7,22,24.3,8,1
1938,7,23,22.0,8,1
1938,7,24,19.3,8,1
1938,7,25,20.3,8,1
1938,7,26,23.0,8,1
1938,7,27,25.0,8,1
1938,7,28,25.6,8,1
1938,7,29,25.1,8,1
