ダウンロードした時刻：2021/01/10 19:36:41

,,,長野,長野,長野
年,月,日,平均気温(℃),平均気温(℃),平均気温(℃)
,,,,品質情報,均質番号
1913,1,22,2.2,8,1
1913,1,23,-0.1,8,1
1913,1,24,-2.4,8,1
1913,1,25,-4.1,8,1
1913,1,26,-5.4,8,1
1913,1,27,-4.2,8,1
1913,1,28,-6.2,8,1
1913,1,29,-1.6,8,1
1913,1,30,-3.0,8,1
1913,1,31,-4.7,8,1
1913,2,1,-3.4,8,1
1913,2,2,-5.7,8,1
1913,2,3,-3.1,8,1
1913,2,4,-2.4,8,1
1913,2,5,0.1,8,1
1913,2,6,3.5,8,1
1913,2,7,0.8,8,1
1913,2,8,-0.7,8,1
1913,2,9,-5.0,8,1
1913,2,10,-5.1,8,1
1913,2,11,-5.0,8,1
1913,2,12,-4.9,8,1
1913,2,13,-4.5,8,1
1913,2,14,-1.1,8,1
1913,2,15,-1.6,8,1
1913,2,16,-1.4,8,1
1913,2,17,-2.0,8,1
1913,2,18,-2.4,8,1
1913,2,19,2.0,8,1
1913,2,20,-1.3,8,1
1913,2,21,1.5,8,1
1913,2,22,6.3,8,1
1913,2,23,2.6,8,1
1913,2,24,-1.4,8,1
1913,2,25,-0.9,8,1
1913,2,26,-0.6,8,1
1913,2,27,-2.9,8,1
1913,2,28,-2.7,8,1
1913,3,1,-3.9,8,1
1913,3,2,-4.5,8,1
1913,3,3,-2.9,8,1
1913,3,4,0.8,8,1
1913,3,5,0.5,8,1
1913,3,6,1.8,8,1
1913,3,7,-3.5,8,1
1913,3,8,-4.6,8,1
1913,3,9,-3.5,8,1
1913,3,10,-1.5,8,1
1913,3,11,-3.3,8,1
1913,3,12,-2.0,8,1
1913,3,13,-0.5,8,1
1913,3,14,0.0,8,1
1913,3,15,1.5,8,1
1913,3,16,3.5,8,1
1913,3,17,6.6,8,1
1913,3,18,5.3,8,1
1913,3,19,6.4,8,1
1913,3,20,8.2,8,1
1913,3,21,5.8,8,1
1913,3,22,1.1,8,1
1913,3,23,0.2,8,1
1913,3,24,2.1,8,1
1913,3,25,0.9,8,1
1913,3,26,3.1,8,1
1913,3,27,4.4,8,1
1913,3,28,6.7,8,1
1913,3,29,8.7,8,1
1913,3,30,5.2,8,1
1913,3,31,6.9,8,1
1913,4,1,9.2,8,1
1913,4,2,9.3,8,1
1913,4,3,9.7,8,1
1913,4,4,9.2,8,1
1913,4,5,11.4,8,1
1913,4,6,14.4,8,1
1913,4,7,15.1,8,1
1913,4,8,5.9,8,1
1913,4,9,1.2,8,1
1913,4,10,3.5,8,1
1913,4,11,9.5,8,1
1913,4,12,14.7,8,1
1913,4,13,6.1,8,1
1913,4,14,7.7,8,1
1913,4,15,11.0,8,1
1913,4,16,9.7,8,1
1913,4,17,8.7,8,1
1913,4,18,7.2,8,1
1913,4,19,10.6,8,1
1913,4,20,14.0,8,1
1913,4,21,12.9,8,1
1913,4,22,11.4,8,1
1913,4,23,16.4,8,1
1913,4,24,10.1,8,1
1913,4,25,15.5,8,1
1913,4,26,17.1,8,1
1913,4,27,13.8,8,1
1913,4,28,10.4,8,1
1913,4,29,11.3,8,1
1913,4,30,12.2,8,1
1913,5,1,15.8,8,1
1913,5,2,12.4,8,1
1913,5,3,11.2,8,1
1913,5,4,10.6,8,1
1913,5,5,14.2,8,1
1913,5,6,14.3,8,1
1913,5,7,15.2,8,1
1913,5,8,10.0,8,1
1913,5,9,10.3,8,1
1913,5,10,8.6,8,1
1913,5,11,11.4,8,1
1913,5,12,15.9,8,1
1913,5,13,11.8,8,1
1913,5,14,10.2,8,1
1913,5,15,8.6,8,1
1913,5,16,9.3,8,1
1913,5,17,9.0,8,1
1913,5,18,12.3,8,1
1913,5,19,16.0,8,1
1913,5,20,16.0,8,1
1913,5,21,14.6,8,1
1913,5,22,14.6,8,1
1913,5,23,16.3,8,1
1913,5,24,14.1,8,1
1913,5,25,15.9,8,1
1913,5,26,19.2,8,1
1913,5,27,15.0,8,1
1913,5,28,15.4,8,1
1913,5,29,16.0,8,1
1913,5,30,15.8,8,1
1913,5,31,14.9,8,1
1913,6,1,15.9,8,1
1913,6,2,18.3,8,1
1913,6,3,15.8,8,1
1913,6,4,17.2,8,1
1913,6,5,16.2,8,1
1913,6,6,15.3,8,1
1913,6,7,15.3,8,1
1913,6,8,16.7,8,1
1913,6,9,17.5,8,1
1913,6,10,18.7,8,1
1913,6,11,20.1,8,1
1913,6,12,21.4,8,1
1913,6,13,19.6,8,1
1913,6,14,18.9,8,1
1913,6,15,17.8,8,1
1913,6,16,17.5,8,1
1913,6,17,19.4,8,1
1913,6,18,17.5,8,1
1913,6,19,19.0,8,1
1913,6,20,17.7,8,1
1913,6,21,16.8,8,1
1913,6,22,19.0,8,1
1913,6,23,18.7,8,1
1913,6,24,18.5,8,1
1913,6,25,20.3,8,1
1913,6,26,18.9,8,1
1913,6,27,20.7,8,1
1913,6,28,23.6,8,1
1913,6,29,21.3,8,1
1913,6,30,17.8,8,1
1913,7,1,17.8,8,1
1913,7,2,20.6,8,1
1913,7,3,21.6,8,1
1913,7,4,19.5,8,1
1913,7,5,18.7,8,1
1913,7,6,19.2,8,1
1913,7,7,18.4,8,1
1913,7,8,18.2,8,1
1913,7,9,17.0,8,1
1913,7,10,17.6,8,1
1913,7,11,17.4,8,1
1913,7,12,21.0,8,1
1913,7,13,23.1,8,1
1913,7,14,24.6,8,1
1913,7,15,24.3,8,1
1913,7,16,23.6,8,1
1913,7,17,25.1,8,1
1913,7,18,25.1,8,1
1913,7,19,24.3,8,1
1913,7,20,25.3,8,1
1913,7,21,25.1,8,1
1913,7,22,26.0,8,1
1913,7,23,25.2,8,1
1913,7,24,24.1,8,1
1913,7,25,23.7,8,1
1913,7,26,24.2,8,1
1913,7,27,22.9,8,1
1913,7,28,23.8,8,1
1913,7,29,25.6,8,1
1913,7,30,24.3,8,1
1913,7,31,20.5,8,1
1913,8,1,21.5,8,1
1913,8,2,21.7,8,1
1913,8,3,20.1,8,1
1913,8,4,21.4,8,1
1913,8,5,22.5,8,1
1913,8,6,23.3,8,1
1913,8,7,25.0,8,1
1913,8,8,26.7,8,1
1913,8,9,25.9,8,1
1913,8,10,25.7,8,1
1913,8,11,25.9,8,1
1913,8,12,24.4,8,1
1913,8,13,22.5,8,1
1913,8,14,24.6,8,1
1913,8,15,21.9,8,1
1913,8,16,22.3,8,1
1913,8,17,22.8,8,1
1913,8,18,21.0,8,1
1913,8,19,21.8,8,1
1913,8,20,22.3,8,1
1913,8,21,20.2,8,1
1913,8,22,19.5,8,1
1913,8,23,21.7,8,1
1913,8,24,22.7,8,1
1913,8,25,23.2,8,1
1913,8,26,22.2,8,1
1913,8,27,19.7,8,1
1913,8,28,20.9,8,1
1913,8,29,22.0,8,1
1913,8,30,22.5,8,1
1913,8,31,20.1,8,1
1913,9,1,20.0,8,1
1913,9,2,19.0,8,1
1913,9,3,17.2,8,1
1913,9,4,15.4,8,1
1913,9,5,16.0,8,1
1913,9,6,17.5,8,1
1913,9,7,20.2,8,1
1913,9,8,18.9,8,1
1913,9,9,20.2,8,1
1913,9,10,19.1,8,1
1913,9,11,17.5,8,1
1913,9,12,19.1,8,1
1913,9,13,19.7,8,1
1913,9,14,18.4,8,1
1913,9,15,18.1,8,1
1913,9,16,19.2,8,1
1913,9,17,18.6,8,1
1913,9,18,16.9,8,1
1913,9,19,18.4,8,1
1913,9,20,20.1,8,1
1913,9,21,16.6,8,1
1913,9,22,16.3,8,1
1913,9,23,14.3,8,1
1913,9,24,14.0,8,1
1913,9,25,13.7,8,1
1913,9,26,14.4,8,1
1913,9,27,17.9,8,1
1913,9,28,16.2,8,1
1913,9,29,15.1,8,1
1913,9,30,15.5,8,1
1913,10,1,15.8,8,1
1913,10,2,17.8,8,1
1913,10,3,16.2,8,1
1913,10,4,14.7,8,1
1913,10,5,13.2,8,1
1913,10,6,15.5,8,1
1913,10,7,16.3,8,1
1913,10,8,15.2,8,1
1913,10,9,16.7,8,1
1913,10,10,13.9,8,1
1913,10,11,11.7,8,1
1913,10,12,12.5,8,1
1913,10,13,15.0,8,1
1913,10,14,15.1,8,1
1913,10,15,16.1,8,1
1913,10,16,16.1,8,1
1913,10,17,17.1,8,1
1913,10,18,14.3,8,1
1913,10,19,10.5,8,1
1913,10,20,10.0,8,1
1913,10,21,12.6,8,1
1913,10,22,12.4,8,1
1913,10,23,11.6,8,1
1913,10,24,9.6,8,1
1913,10,25,10.0,8,1
1913,10,26,7.9,8,1
1913,10,27,8.8,8,1
1913,10,28,10.7,8,1
1913,10,29,10.7,8,1
1913,10,30,9.0,8,1
1913,10,31,7.8,8,1
1913,11,1,4.9,8,1
1913,11,2,2.6,8,1
1913,11,3,4.2,8,1
1913,11,4,5.7,8,1
1913,11,5,7.9,8,1
1913,11,6,9.8,8,1
1913,11,7,12.0,8,1
1913,11,8,6.7,8,1
1913,11,9,6.8,8,1
1913,11,10,3.9,8,1
1913,11,11,4.3,8,1
1913,11,12,5.3,8,1
1913,11,13,10.1,8,1
1913,11,14,8.2,8,1
1913,11,15,5.6,8,1
1913,11,16,5.1,8,1
1913,11,17,7.7,8,1
1913,11,18,9.7,8,1
1913,11,19,7.5,8,1
1913,11,20,7.2,8,1
1913,11,21,9.7,8,1
1913,11,22,8.2,8,1
1913,11,23,6.7,8,1
1913,11,24,3.5,8,1
1913,11,25,2.8,8,1
1913,11,26,3.9,8,1
1913,11,27,6.0,8,1
1913,11,28,4.5,8,1
1913,11,29,1.8,8,1
1913,11,30,2.3,8,1
1913,12,1,7.0,8,1
1913,12,2,12.1,8,1
1913,12,3,7.0,8,1
1913,12,4,0.9,8,1
1913,12,5,2.3,8,1
1913,12,6,3.0,8,1
1913,12,7,3.1,8,1
1913,12,8,3.4,8,1
1913,12,9,2.2,8,1
1913,12,10,3.0,8,1
1913,12,11,4.4,8,1
1913,12,12,8.0,8,1
1913,12,13,6.6,8,1
1913,12,14,0.5,8,1
1913,12,15,-0.9,8,1
1913,12,16,-1.9,8,1
1913,12,17,-0.4,8,1
1913,12,18,-3.3,8,1
1913,12,19,-7.7,8,1
1913,12,20,-4.1,8,1
1913,12,21,-3.2,8,1
1913,12,22,1.0,8,1
1913,12,23,-0.9,8,1
1913,12,24,-1.7,8,1
1913,12,25,-1.2,8,1
1913,12,26,-1.4,8,1
1913,12,27,0.7,8,1
1913,12,28,-1.0,8,1
1913,12,29,0.8,8,1
1913,12,30,2.1,8,1
1913,12,31,-2.2,8,1
1914,1,1,-5.7,8,1
1914,1,2,1.3,8,1
1914,1,3,-0.5,8,1
1914,1,4,-3.2,8,1
1914,1,5,-1.5,8,1
1914,1,6,2.3,8,1
1914,1,7,4.6,8,1
1914,1,8,-2.3,8,1
1914,1,9,-3.7,8,1
1914,1,10,-4.4,8,1
1914,1,11,0.3,8,1
1914,1,12,0.4,8,1
1914,1,13,-0.3,8,1
1914,1,14,7.8,8,1
1914,1,15,2.6,8,1
1914,1,16,-0.8,8,1
1914,1,17,-1.1,8,1
1914,1,18,-0.6,8,1
1914,1,19,1.7,8,1
1914,1,20,1.5,8,1
1914,1,21,-0.2,8,1
1914,1,22,-2.8,8,1
1914,1,23,-3.8,8,1
1914,1,24,-0.8,8,1
1914,1,25,4.2,8,1
1914,1,26,0.1,8,1
1914,1,27,-1.1,8,1
1914,1,28,-0.6,8,1
1914,1,29,0.2,8,1
1914,1,30,0.5,8,1
1914,1,31,-1.0,8,1
1914,2,1,-0.9,8,1
1914,2,2,-1.2,8,1
1914,2,3,-2.2,8,1
1914,2,4,-1.7,8,1
1914,2,5,-2.3,8,1
1914,2,6,-0.7,8,1
1914,2,7,-0.8,8,1
1914,2,8,-1.0,8,1
1914,2,9,-1.0,8,1
1914,2,10,-3.1,8,1
1914,2,11,-4.5,8,1
1914,2,12,-4.1,8,1
1914,2,13,-2.8,8,1
1914,2,14,-1.1,8,1
1914,2,15,1.4,8,1
1914,2,16,2.7,8,1
1914,2,17,2.0,8,1
1914,2,18,1.2,8,1
1914,2,19,0.9,8,1
1914,2,20,2.2,8,1
1914,2,21,3.4,8,1
1914,2,22,0.3,8,1
1914,2,23,-0.3,8,1
1914,2,24,0.3,8,1
1914,2,25,3.2,8,1
1914,2,26,2.6,8,1
1914,2,27,0.4,8,1
1914,2,28,0.3,8,1
1914,3,1,2.0,8,1
1914,3,2,3.5,8,1
1914,3,3,6.7,8,1
1914,3,4,4.9,8,1
1914,3,5,6.9,8,1
1914,3,6,13.1,8,1
1914,3,7,14.5,8,1
1914,3,8,6.1,8,1
1914,3,9,1.4,8,1
1914,3,10,2.9,8,1
1914,3,11,3.6,8,1
1914,3,12,7.0,8,1
1914,3,13,11.8,8,1
1914,3,14,3.0,8,1
1914,3,15,1.2,8,1
1914,3,16,1.5,8,1
1914,3,17,5.5,8,1
1914,3,18,5.3,8,1
1914,3,19,0.8,8,1
1914,3,20,6.1,8,1
1914,3,21,8.5,8,1
1914,3,22,8.3,8,1
1914,3,23,9.2,8,1
1914,3,24,13.0,8,1
1914,3,25,9.6,8,1
1914,3,26,2.3,8,1
1914,3,27,1.6,8,1
1914,3,28,2.1,8,1
1914,3,29,4.4,8,1
1914,3,30,6.2,8,1
1914,3,31,5.9,8,1
1914,4,1,9.1,8,1
1914,4,2,3.2,8,1
1914,4,3,0.7,8,1
1914,4,4,-0.8,8,1
1914,4,5,0.7,8,1
1914,4,6,2.8,8,1
1914,4,7,4.8,8,1
1914,4,8,4.3,8,1
1914,4,9,4.4,8,1
1914,4,10,7.3,8,1
1914,4,11,7.0,8,1
1914,4,12,5.9,8,1
1914,4,13,7.2,8,1
1914,4,14,13.5,8,1
1914,4,15,6.5,8,1
1914,4,16,5.3,8,1
1914,4,17,4.1,8,1
1914,4,18,7.5,8,1
1914,4,19,11.5,8,1
1914,4,20,12.3,8,1
1914,4,21,15.0,8,1
1914,4,22,17.4,8,1
1914,4,23,9.3,8,1
1914,4,24,13.0,8,1
1914,4,25,15.3,8,1
1914,4,26,15.9,8,1
1914,4,27,16.9,8,1
1914,4,28,11.1,8,1
1914,4,29,9.6,8,1
1914,4,30,12.7,8,1
1914,5,1,15.6,8,1
1914,5,2,13.1,8,1
1914,5,3,9.2,8,1
1914,5,4,9.8,8,1
1914,5,5,12.9,8,1
1914,5,6,15.2,8,1
1914,5,7,16.0,8,1
1914,5,8,14.5,8,1
1914,5,9,14.5,8,1
1914,5,10,15.6,8,1
1914,5,11,17.0,8,1
1914,5,12,16.7,8,1
1914,5,13,18.7,8,1
1914,5,14,15.8,8,1
1914,5,15,15.8,8,1
1914,5,16,15.4,8,1
1914,5,17,16.4,8,1
1914,5,18,19.3,8,1
1914,5,19,22.1,8,1
1914,5,20,17.8,8,1
1914,5,21,14.4,8,1
1914,5,22,14.0,8,1
1914,5,23,15.7,8,1
1914,5,24,16.4,8,1
1914,5,25,16.4,8,1
1914,5,26,18.6,8,1
1914,5,27,19.9,8,1
1914,5,28,19.6,8,1
1914,5,29,15.7,8,1
1914,5,30,16.2,8,1
1914,5,31,17.5,8,1
1914,6,1,16.6,8,1
1914,6,2,16.5,8,1
1914,6,3,23.3,8,1
1914,6,4,20.5,8,1
1914,6,5,19.6,8,1
1914,6,6,19.4,8,1
1914,6,7,21.2,8,1
1914,6,8,19.7,8,1
1914,6,9,19.7,8,1
1914,6,10,18.2,8,1
1914,6,11,18.2,8,1
1914,6,12,16.5,8,1
1914,6,13,15.5,8,1
1914,6,14,17.5,8,1
1914,6,15,20.2,8,1
1914,6,16,19.5,8,1
1914,6,17,18.9,8,1
1914,6,18,19.3,8,1
1914,6,19,18.8,8,1
1914,6,20,19.5,8,1
1914,6,21,20.3,8,1
1914,6,22,20.1,8,1
1914,6,23,22.0,8,1
1914,6,24,20.3,8,1
1914,6,25,20.4,8,1
1914,6,26,20.4,8,1
1914,6,27,23.3,8,1
1914,6,28,23.2,8,1
1914,6,29,24.3,8,1
1914,6,30,25.7,8,1
1914,7,1,26.1,8,1
1914,7,2,26.1,8,1
1914,7,3,26.9,8,1
1914,7,4,26.3,8,1
1914,7,5,21.6,8,1
1914,7,6,21.3,8,1
1914,7,7,20.0,8,1
1914,7,8,20.0,8,1
1914,7,9,22.9,8,1
1914,7,10,21.7,8,1
1914,7,11,22.3,8,1
1914,7,12,24.1,8,1
1914,7,13,24.8,8,1
1914,7,14,24.4,8,1
1914,7,15,23.4,8,1
1914,7,16,22.7,8,1
1914,7,17,20.9,8,1
1914,7,18,24.3,8,1
1914,7,19,23.7,8,1
1914,7,20,23.1,8,1
1914,7,21,25.4,8,1
1914,7,22,28.2,8,1
1914,7,23,27.4,8,1
1914,7,24,26.6,8,1
1914,7,25,24.1,8,1
1914,7,26,22.8,8,1
1914,7,27,24.5,8,1
1914,7,28,25.3,8,1
1914,7,29,26.3,8,1
1914,7,30,26.8,8,1
1914,7,31,26.7,8,1
1914,8,1,26.4,8,1
1914,8,2,26.7,8,1
1914,8,3,24.7,8,1
1914,8,4,25.9,8,1
1914,8,5,25.0,8,1
1914,8,6,25.2,8,1
1914,8,7,25.5,8,1
1914,8,8,25.8,8,1
1914,8,9,27.1,8,1
1914,8,10,26.6,8,1
1914,8,11,26.9,8,1
1914,8,12,26.2,8,1
1914,8,13,22.1,8,1
1914,8,14,24.2,8,1
1914,8,15,23.6,8,1
1914,8,16,22.4,8,1
1914,8,17,23.6,8,1
1914,8,18,25.0,8,1
1914,8,19,24.8,8,1
1914,8,20,25.5,8,1
1914,8,21,26.2,8,1
1914,8,22,25.9,8,1
1914,8,23,26.7,8,1
1914,8,24,24.5,8,1
1914,8,25,24.4,8,1
1914,8,26,26.8,8,1
1914,8,27,24.0,8,1
1914,8,28,24.8,8,1
1914,8,29,22.6,8,1
1914,8,30,25.6,8,1
1914,8,31,24.6,8,1
1914,9,1,25.9,8,1
1914,9,2,26.1,8,1
1914,9,3,25.5,8,1
1914,9,4,25.1,8,1
1914,9,5,25.2,8,1
1914,9,6,25.2,8,1
1914,9,7,24.5,8,1
1914,9,8,23.8,8,1
1914,9,9,24.0,8,1
1914,9,10,24.5,8,1
1914,9,11,24.2,8,1
1914,9,12,25.3,8,1
1914,9,13,23.0,8,1
1914,9,14,25.0,8,1
1914,9,15,24.0,8,1
1914,9,16,21.4,8,1
1914,9,17,20.1,8,1
1914,9,18,18.1,8,1
1914,9,19,20.0,8,1
1914,9,20,21.8,8,1
1914,9,21,21.5,8,1
1914,9,22,18.6,8,1
1914,9,23,15.9,8,1
1914,9,24,16.7,8,1
1914,9,25,16.6,8,1
1914,9,26,16.2,8,1
1914,9,27,13.6,8,1
1914,9,28,14.4,8,1
1914,9,29,13.9,8,1
1914,9,30,13.1,8,1
1914,10,1,13.8,8,1
1914,10,2,12.8,8,1
1914,10,3,13.8,8,1
1914,10,4,12.8,8,1
1914,10,5,14.3,8,1
1914,10,6,14.0,8,1
1914,10,7,15.5,8,1
1914,10,8,15.7,8,1
1914,10,9,14.6,8,1
1914,10,10,12.2,8,1
1914,10,11,10.5,8,1
1914,10,12,9.6,8,1
1914,10,13,10.5,8,1
1914,10,14,11.3,8,1
1914,10,15,11.2,8,1
1914,10,16,11.3,8,1
1914,10,17,12.9,8,1
1914,10,18,14.4,8,1
1914,10,19,16.6,8,1
1914,10,20,17.6,8,1
1914,10,21,10.8,8,1
1914,10,22,9.4,8,1
1914,10,23,10.4,8,1
1914,10,24,9.6,8,1
1914,10,25,11.1,8,1
1914,10,26,9.9,8,1
1914,10,27,10.7,8,1
1914,10,28,15.9,8,1
1914,10,29,16.8,8,1
1914,10,30,11.5,8,1
1914,10,31,13.6,8,1
1914,11,1,14.2,8,1
1914,11,2,11.2,8,1
1914,11,3,13.9,8,1
1914,11,4,16.3,8,1
1914,11,5,18.2,8,1
1914,11,6,13.7,8,1
1914,11,7,12.1,8,1
1914,11,8,9.3,8,1
1914,11,9,12.8,8,1
1914,11,10,9.8,8,1
1914,11,11,7.5,8,1
1914,11,12,8.1,8,1
1914,11,13,10.7,8,1
1914,11,14,14.3,8,1
1914,11,15,17.0,8,1
1914,11,16,14.7,8,1
1914,11,17,11.5,8,1
1914,11,18,8.9,8,1
1914,11,19,9.8,8,1
1914,11,20,10.2,8,1
1914,11,21,6.0,8,1
1914,11,22,2.6,8,1
1914,11,23,5.0,8,1
1914,11,24,6.8,8,1
1914,11,25,6.9,8,1
1914,11,26,6.0,8,1
1914,11,27,6.8,8,1
1914,11,28,0.9,8,1
1914,11,29,1.9,8,1
1914,11,30,3.3,8,1
1914,12,1,5.7,8,1
1914,12,2,5.9,8,1
1914,12,3,3.8,8,1
1914,12,4,3.6,8,1
1914,12,5,5.7,8,1
1914,12,6,5.3,8,1
1914,12,7,3.4,8,1
1914,12,8,1.2,8,1
1914,12,9,1.8,8,1
1914,12,10,1.3,8,1
1914,12,11,2.1,8,1
1914,12,12,2.6,8,1
1914,12,13,0.5,8,1
1914,12,14,0.5,8,1
1914,12,15,2.7,8,1
1914,12,16,3.1,8,1
1914,12,17,3.2,8,1
1914,12,18,4.8,8,1
1914,12,19,1.1,8,1
1914,12,20,1.3,8,1
1914,12,21,4.0,8,1
1914,12,22,3.5,8,1
1914,12,23,-0.6,8,1
1914,12,24,-1.1,8,1
1914,12,25,-0.4,8,1
1914,12,26,-0.5,8,1
1914,12,27,-1.2,8,1
1914,12,28,0.0,8,1
1914,12,29,0.2,8,1
1914,12,30,-0.6,8,1
1914,12,31,0.5,8,1
1915,1,1,-1.0,8,1
1915,1,2,-0.3,8,1
1915,1,3,0.4,8,1
1915,1,4,-0.7,8,1
1915,1,5,-2.1,8,1
1915,1,6,-4.3,8,1
1915,1,7,0.4,8,1
1915,1,8,1.7,8,1
1915,1,9,-0.5,8,1
1915,1,10,-2.7,8,1
1915,1,11,0.5,8,1
1915,1,12,1.4,8,1
1915,1,13,-3.2,8,1
1915,1,14,-6.6,8,1
1915,1,15,-4.9,8,1
1915,1,16,-4.2,8,1
1915,1,17,-3.3,8,1
1915,1,18,-2.0,8,1
1915,1,19,-1.4,8,1
1915,1,20,-1.3,8,1
1915,1,21,0.4,8,1
1915,1,22,-1.0,8,1
1915,1,23,-0.6,8,1
1915,1,24,-3.8,8,1
1915,1,25,-3.6,8,1
1915,1,26,-2.0,8,1
1915,1,27,1.7,8,1
1915,1,28,8.6,8,1
1915,1,29,1.7,8,1
1915,1,30,-1.5,8,1
1915,1,31,-0.3,8,1
1915,2,1,1.6,8,1
1915,2,2,1.2,8,1
1915,2,3,4.4,8,1
1915,2,4,2.3,8,1
1915,2,5,-4.2,8,1
1915,2,6,-4.9,8,1
1915,2,7,-4.3,8,1
1915,2,8,-4.0,8,1
1915,2,9,-1.3,8,1
1915,2,10,-0.6,8,1
1915,2,11,-0.2,8,1
1915,2,12,1.5,8,1
1915,2,13,0.8,8,1
1915,2,14,0.7,8,1
1915,2,15,-1.5,8,1
1915,2,16,-2.0,8,1
1915,2,17,-1.9,8,1
1915,2,18,-0.8,8,1
1915,2,19,-0.1,8,1
1915,2,20,0.1,8,1
1915,2,21,-0.7,8,1
1915,2,22,-1.5,8,1
1915,2,23,0.7,8,1
1915,2,24,2.5,8,1
1915,2,25,-0.9,8,1
1915,2,26,-1.0,8,1
1915,2,27,6.6,8,1
1915,2,28,0.6,8,1
1915,3,1,-1.6,8,1
1915,3,2,1.9,8,1
1915,3,3,1.2,8,1
1915,3,4,5.5,8,1
1915,3,5,8.7,8,1
1915,3,6,3.5,8,1
1915,3,7,4.1,8,1
1915,3,8,7.5,8,1
1915,3,9,1.9,8,1
1915,3,10,1.8,8,1
1915,3,11,1.2,8,1
1915,3,12,2.1,8,1
1915,3,13,-1.1,8,1
1915,3,14,-1.0,8,1
1915,3,15,-1.9,8,1
1915,3,16,0.2,8,1
1915,3,17,1.9,8,1
1915,3,18,0.8,8,1
1915,3,19,3.6,8,1
1915,3,20,-0.4,8,1
1915,3,21,0.5,8,1
1915,3,22,3.8,8,1
1915,3,23,5.1,8,1
1915,3,24,0.1,8,1
1915,3,25,2.1,8,1
1915,3,26,4.6,8,1
1915,3,27,4.6,8,1
1915,3,28,2.8,8,1
1915,3,29,3.6,8,1
1915,3,30,1.2,8,1
1915,3,31,3.9,8,1
1915,4,1,5.6,8,1
1915,4,2,8.8,8,1
1915,4,3,9.9,8,1
1915,4,4,11.1,8,1
1915,4,5,9.4,8,1
1915,4,6,11.1,8,1
1915,4,7,3.5,8,1
1915,4,8,4.1,8,1
1915,4,9,7.8,8,1
1915,4,10,5.6,8,1
1915,4,11,7.1,8,1
1915,4,12,12.9,8,1
1915,4,13,12.4,8,1
1915,4,14,8.8,8,1
1915,4,15,9.0,8,1
1915,4,16,12.5,8,1
1915,4,17,12.0,8,1
1915,4,18,8.4,8,1
1915,4,19,6.6,8,1
1915,4,20,8.5,8,1
1915,4,21,10.0,8,1
1915,4,22,9.2,8,1
1915,4,23,4.7,8,1
1915,4,24,5.4,8,1
1915,4,25,6.6,8,1
1915,4,26,8.7,8,1
1915,4,27,11.8,8,1
1915,4,28,11.8,8,1
1915,4,29,9.8,8,1
1915,4,30,7.3,8,1
1915,5,1,7.9,8,1
1915,5,2,8.5,8,1
1915,5,3,11.6,8,1
1915,5,4,12.0,8,1
1915,5,5,13.0,8,1
1915,5,6,13.9,8,1
1915,5,7,14.2,8,1
1915,5,8,13.9,8,1
1915,5,9,13.0,8,1
1915,5,10,13.7,8,1
1915,5,11,12.9,8,1
1915,5,12,11.8,8,1
1915,5,13,10.1,8,1
1915,5,14,11.4,8,1
1915,5,15,15.4,8,1
1915,5,16,16.5,8,1
1915,5,17,11.1,8,1
1915,5,18,14.4,8,1
1915,5,19,13.8,8,1
1915,5,20,11.5,8,1
1915,5,21,14.0,8,1
1915,5,22,15.1,8,1
1915,5,23,16.6,8,1
1915,5,24,16.4,8,1
1915,5,25,15.7,8,1
1915,5,26,16.9,8,1
1915,5,27,15.3,8,1
1915,5,28,14.4,8,1
1915,5,29,17.9,8,1
1915,5,30,21.9,8,1
1915,5,31,17.3,8,1
1915,6,1,15.5,8,1
1915,6,2,13.8,8,1
1915,6,3,16.2,8,1
1915,6,4,19.6,8,1
1915,6,5,20.4,8,1
1915,6,6,22.2,8,1
1915,6,7,18.8,8,1
1915,6,8,19.8,8,1
1915,6,9,16.8,8,1
1915,6,10,18.8,8,1
1915,6,11,19.5,8,1
1915,6,12,21.0,8,1
1915,6,13,19.5,8,1
1915,6,14,21.5,8,1
1915,6,15,23.7,8,1
1915,6,16,24.3,8,1
1915,6,17,24.1,8,1
1915,6,18,25.5,8,1
1915,6,19,24.4,8,1
1915,6,20,23.4,8,1
1915,6,21,21.4,8,1
1915,6,22,22.7,8,1
1915,6,23,24.0,8,1
1915,6,24,23.5,8,1
1915,6,25,21.4,8,1
1915,6,26,22.0,8,1
1915,6,27,21.9,8,1
1915,6,28,22.9,8,1
1915,6,29,21.1,8,1
1915,6,30,19.5,8,1
1915,7,1,19.3,8,1
1915,7,2,19.3,8,1
1915,7,3,18.7,8,1
1915,7,4,19.7,8,1
1915,7,5,19.7,8,1
1915,7,6,18.0,8,1
1915,7,7,18.8,8,1
1915,7,8,20.3,8,1
1915,7,9,19.7,8,1
1915,7,10,21.1,8,1
1915,7,11,22.5,8,1
1915,7,12,23.5,8,1
1915,7,13,24.9,8,1
1915,7,14,26.6,8,1
1915,7,15,26.0,8,1
1915,7,16,26.3,8,1
1915,7,17,27.3,8,1
1915,7,18,27.2,8,1
1915,7,19,25.9,8,1
1915,7,20,26.6,8,1
1915,7,21,26.4,8,1
1915,7,22,26.7,8,1
1915,7,23,26.4,8,1
1915,7,24,27.1,8,1
1915,7,25,27.1,8,1
1915,7,26,27.1,8,1
1915,7,27,26.3,8,1
1915,7,28,27.1,8,1
